account_id,account_name,industry,country,employees,arr,created_at,churned
e61b5fb4-413e-9fa9-9e01-cb52c75533a6,Spears Inc,Healthcare,DE,15,42075.66,2023-03-24,false
42a4d177-7ca3-7c70-7116-7d15de81261b,"Bradford, Webb and Richardson",Software,PL,1178,282535.02,2022-12-28,false
ce514d21-84df-2b6f-940f-c1c909c2db2c,"Newman, Gallagher and Grant",Finance,UA,94,720490.55,2022-08-31,false
1f26cad2-0666-d3b8-4694-d2c4653a8357,Rodriguez-Johnson,Software,US,103,129805.82,2022-10-05,false
4d50bf58-19b6-a1ab-6244-9a54cabe16d3,Herrera Group,Healthcare,ES,138,24791.32,2025-12-13,false
628f3b35-965f-60ad-6f60-ed0b0dbbab46,Brown PLC,Manufacturing,UA,83,136109.12,2024-06-23,false
d9e0ab1b-8094-28d8-0227-30214f98a720,Mejia Group,Healthcare,DE,188,6749.28,2023-02-23,false
6e4a28f5-268a-93c2-28b8-bcd775d67375,"Moreno, Adams and Chapman",Education,ES,151,14230.17,2021-12-07,false
5d75fb0e-193e-3db1-c987-1676f9efb779,"Atkinson, Sanchez and Matthews",Retail,DE,59,83157.13,2022-09-17,false
d3c67364-7e8a-005b-489d-c464f99d868c,Collier-Hansen,Software,ES,80,10818.73,2026-02-12,false
2cd234bf-8e37-adf5-29d9-43ab8dfed984,Estrada LLC,Software,PL,348,35503.42,2023-09-12,false
e7cba325-14d3-cfef-b415-8b7f8df002c8,"Smith, Nelson and Gilmore",Software,PL,40,534295.14,2024-09-30,false
515cb6a9-33de-d855-5a11-281294e58c39,Sullivan Ltd,Retail,NO,18,4433.98,2023-06-06,false
c041e81a-33b9-48b5-e0ed-a1b48106b304,Romero Inc,Manufacturing,PL,177,9130.86,2021-11-08,false
b68a7977-7aa9-2363-1c81-f01146053bc5,"Patrick, Cruz and Koch",Manufacturing,FI,70,106508.32,2025-08-03,false
9d032376-4d98-9c8d-8c91-6c935d3f2297,Hess-Alvarez,Healthcare,UA,289,171174.77,2021-08-17,false
5944c5ee-3469-4ca2-ff49-dec506118c7c,Cameron and Sons,Manufacturing,GB,62,10037.27,2025-09-18,false
10a26bf8-cd41-1472-d620-ff9a53ca0b71,"Gonzales, Chandler and Mack",Education,GB,46,38521.22,2026-05-04,false
84dae3f3-8ba8-f833-3e94-95808f06d184,"Reyes, Jones and Morrison",Finance,UA,122,96148.24,2022-04-20,false
03f8181d-1675-7ff7-5b7d-09a964ca1cb3,"Cherry, Greene and Hester",Software,NL,61,307537.42,2025-11-07,false
5287750a-b85c-7177-534f-b1dffe1b43ba,Hall Group,Education,NO,368,172946.56,2021-07-27,false
69df0706-cd17-c0f3-07e2-01b648d0ae34,"Sandoval, Bruce and Taylor",Manufacturing,UA,47,70337.96,2021-12-15,false
7abd505c-f99e-2b1f-b9ca-9cece813691b,"Gregory, Maldonado and Torres",Education,SE,23,14076.66,2025-02-26,false
a6ceafc6-c876-654e-3d70-5a75c780a387,Cook LLC,Energy,NL,145,28055.16,2021-09-25,false
849d4c31-15a2-b9a6-6d7c-d22a0e65ac62,Allen Group,Retail,US,63,596343.17,2022-05-03,false
995f9abd-0fc2-552c-db74-5a08fd82df08,Leach Group,Education,GB,72,20517.18,2021-09-30,false
db528ef7-a280-1d58-33e5-3c4ce2235d8f,"Harrison, Mills and Lindsey",Manufacturing,NL,156,6595.95,2025-08-28,false
602ab0a0-a030-1f26-7929-a5f42e7c90d5,Mendez LLC,Education,NO,37,51543.42,2025-08-01,false
95040e37-1d81-93f8-2fe0-cd6f7443e0ae,"Warren, Wilson and Blake",Finance,SE,85,53680.64,2024-07-30,false
f59fa32b-a048-818b-8435-a1f5fd04fa91,Wilkins Group,Energy,NO,173,16169.84,2023-07-27,false
80153729-a741-a3cc-5847-2b03e0df44a9,Gonzalez-Collins,Energy,GB,53,76331.13,2024-01-06,false
995248f1-9b06-1c0a-b15e-a8eb267a5425,Rivera Group,Manufacturing,SE,245,66059.42,2024-07-24,false
c3b4b00b-6899-9233-6289-ac75306e5b5e,Ray PLC,Manufacturing,NL,101,295375.12,2024-06-27,false
3a23a744-b119-1250-6b39-3e2dda1d89d1,Baker Inc,Software,FI,90,143451.49,2022-07-02,false
61d35281-a4a7-82ea-f780-8926e31c2a55,Roman and Sons,Energy,GB,37,49377.26,2026-01-16,false
469951bf-a04c-8910-8c7c-ff9c5dcb604b,Casey Inc,Healthcare,NL,206,165457.07,2025-02-08,false
530e5704-7243-1419-a38b-86f3ccfb460f,"Rodriguez, Silva and Ortega",Software,GB,75,27243.26,2023-12-12,false
550bd345-d813-4489-d85b-3dfb1d534ee4,Fitzpatrick-Robinson,Education,NO,176,46239.06,2021-11-29,false
dea0067b-52a3-9776-ef73-9ea48cf49825,"Harper, Simpson and Williams",Software,DE,573,22493.11,2026-01-16,false
d7a6ae25-7a8a-217d-e041-8e9b39acaef4,Stone LLC,Energy,FR,87,83659.43,2022-04-05,false
8531f8f5-13df-828e-694d-514b7167f9ae,Petersen Ltd,Manufacturing,SE,56,49030.67,2021-10-03,true
3465a388-010e-4bc4-6bce-8564d0d30b7d,Russell-Parsons,Education,FI,23,59786.81,2022-08-26,false
c91f216f-10bb-1bfb-1f95-c8a33e72e2b1,Cameron-Lee,Manufacturing,DE,79,193073.25,2023-12-03,false
4f3f1634-062c-3533-a3fd-be986a76aa28,Brown LLC,Manufacturing,NO,196,16770.52,2022-04-20,false
230dd2e8-04e5-6c55-fed6-b392ef891364,Valdez-Rowe,Healthcare,UA,66,92130.34,2023-03-29,false
329e5d0c-a3cf-402b-4331-031fe294c7b3,"Gray, Webb and Roberts",Education,IT,35,8807.51,2022-02-13,false
3a49065e-f320-c6b6-7746-ff617d5195e1,"Thompson, Price and Powell",Healthcare,NL,107,5271.65,2024-03-20,false
86ca935a-e243-d228-81ee-54c33811286b,Blevins-Frazier,Manufacturing,UA,108,20277.73,2023-09-24,false
f2957b6a-4647-b19e-dc65-e135dd22c75f,Welch Inc,Logistics,NO,51,273276.03,2022-01-22,false
729246d5-3a5e-2c62-d415-8e02bc9dbf0d,"Rosales, Lloyd and Allen",Education,GB,104,29979.68,2023-08-09,false
72edad10-62d3-1644-84f3-b33805cdbddc,"Kim, Stevens and Giles",Manufacturing,UA,48,15605.79,2021-11-06,false
54837c00-4723-b7f3-256f-ac9e3995c74f,"Russell, Robinson and Johnson",Logistics,US,32,94577.17,2024-02-10,true
b79e49ff-aa8c-6cfc-6b28-486b8863a0b8,Smith Group,Energy,IT,21,26645.58,2022-05-10,false
80ae74f9-1dc2-9587-dad9-a5df2ecda617,"Garcia, Gregory and Gilbert",Healthcare,ES,151,2284790.39,2021-09-17,false
3d51df1b-9f4c-57a8-da0c-6ee11914e60c,"Johnston, Long and Black",Energy,NO,26,148014.33,2026-05-02,false
57047156-f88a-8cf8-9f01-46cc0a202a8c,Campos-Fuentes,Education,NL,33,66567.14,2024-04-28,false
7173faaf-48df-d4ce-971f-d6ccd3be51ce,Galvan and Sons,Healthcare,SE,47,41792.43,2022-03-22,false
1cc48e92-69cd-8c5e-7826-ad7120a95f7b,Nunez-Chaney,Healthcare,NL,45,42692.34,2026-02-14,false
45a1c0b3-21c5-e3f8-9c19-3ca25d16026e,Jimenez-Roberts,Finance,NO,79,175947.28,2025-05-10,false
796936a3-a80f-597f-b055-9e3b23d483b3,Foster Group,Education,FR,114,39978.99,2022-11-16,false
e4d175ea-4c94-22a6-7604-c8169e9fa1c4,Walker Inc,Healthcare,FR,80,576487.74,2023-10-30,false
c4dd077b-f3ed-edf8-2d62-dd4d06694076,"Brown, Collins and Coffey",Education,GB,20,30805.46,2021-10-06,true
33965a95-7794-179f-65eb-c275229a5ba0,Barnes-Cook,Logistics,FR,199,172565.83,2023-11-21,false
3aeb7edf-6fd5-6a66-ada5-1ab931e9aa19,Moss Inc,Logistics,DE,352,32647.15,2025-08-02,false
9da15940-eea6-1204-fb4f-d118541fdcf5,"Marsh, Stewart and Donaldson",Healthcare,SE,48,54544.85,2022-04-29,false
e0149650-1994-10ab-d65b-039f6db4d364,Rosales-Marsh,Manufacturing,SE,120,18259.08,2022-11-27,false
32b58b38-dd0a-58c5-7316-3c7b31be67ed,Fletcher Inc,Logistics,DE,106,58068.23,2021-12-08,false
c015da8a-ec1e-e536-7cdc-9393175b97d3,Williams-Butler,Software,NL,127,66159.20,2021-11-22,false
92df1ba6-302a-ff55-88f6-7f4a1533a4c1,Coleman-Patterson,Healthcare,NO,280,3245.52,2025-05-28,false
f7926e33-e51b-d27f-f793-959e4f856519,Williams and Sons,Software,IT,73,44611.54,2021-07-15,false
fdb1c19c-f091-2cc2-3514-cd3c48ba33c9,Reed Inc,Education,SE,58,70922.57,2025-11-06,false
97422d07-3d57-96a1-3c64-622c838f746e,"Larson, Scott and Lee",Software,DE,275,219297.17,2025-01-20,false
0c216f76-350b-cf07-ee04-42c770b2c3fd,"Haas, Conner and Gallagher",Logistics,DE,54,101330.69,2022-10-07,false
6af3a34f-2d83-7ce6-6b3e-ff630f5975dd,Harris-Davidson,Education,SE,20,98952.83,2024-08-28,false
29d9132a-0131-55e7-ec2d-1df408627f29,Lewis-Cortez,Finance,GB,147,6741.06,2023-02-08,false
9b2d2d07-c2db-4b31-2a5c-0d9e129c8d88,Cannon-Sandoval,Finance,NL,147,53525.10,2023-12-15,false
c9532180-8c70-92d1-2f6d-f460a147ff14,"Lawson, Campbell and Sanders",Healthcare,NO,232,61569.86,2023-08-14,false
1b80c580-0d36-f0da-2a29-4eb317f5ab21,"Johnson, Sanders and Snow",Retail,US,136,23080.21,2024-06-27,false
10d33785-6fc6-b1ca-3ca0-580423d1d545,Baker-Davis,Software,SE,102,24664.21,2023-04-14,false
b5bfbdce-a37b-5d9d-2b3e-02b5dfdf78b2,"Santana, Carter and Rodriguez",Healthcare,US,11,21181.22,2021-12-27,false
8f69bda6-c8a3-3cfd-7187-7413b67e6bb9,"Thomas, Watson and Scott",Retail,DE,111,134555.86,2025-11-06,false
504bf328-f908-b2b1-312a-9f3c94a1c351,Anderson Inc,Retail,FR,130,126875.71,2024-04-21,false
962278e5-e10b-2125-2c46-be09c9c229d2,"Perez, King and Sanchez",Software,FR,111,22543.89,2024-04-28,false
80c01cfe-5795-3879-448c-ba790a7d44ce,Simmons-Smith,Finance,ES,162,125558.05,2024-02-23,false
6d5b380b-bc18-c693-81b5-eb739aaa7fb9,"Krueger, Johnson and Kennedy",Healthcare,FR,335,334648.88,2022-01-03,false
7be77eaf-89d7-af73-f81c-fb45cb313068,Scott-Martin,Retail,FR,52,253119.50,2021-12-18,true
0233db48-f8a5-0fbe-4b7b-2cdad1a8b386,Mitchell-Brown,Energy,SE,266,29276.61,2022-05-20,false
536a09ae-1124-b2b3-bcb1-0c99cdc14ab7,Hayden-Nelson,Energy,NL,307,45022.06,2024-05-20,false
a71f2fa6-4a41-aec0-7022-494d31e8a402,Hughes Ltd,Retail,SE,105,36120.91,2022-07-05,false
79c2f404-3932-6dc5-c4d7-92f31865f8ab,Herrera PLC,Retail,PL,40,24984.65,2022-10-29,false
5cb9b48b-291f-9e4f-fcdf-b22fd2b9f90b,York Group,Energy,IT,97,113529.29,2022-07-23,false
92cdb808-d12e-9c4a-8b7c-63bf820e4448,Griffin-Collins,Energy,US,580,142685.63,2025-08-13,true
af8d7f97-970e-cecb-d9e4-e6910ba2794d,"Brown, Stephens and Martinez",Manufacturing,NL,179,62832.30,2022-01-27,false
2e0d6599-194a-ef48-8ce6-640e0fb21006,"Taylor, Steele and Dean",Finance,IT,94,39489.99,2021-12-18,true
bede63ef-c70c-d0cd-e37a-41f52443f6bc,"Snyder, Schultz and Schneider",Retail,UA,150,384596.87,2025-12-11,false
f13b61f8-9489-b67d-914f-1f862a275ba2,Harrison-Carroll,Manufacturing,IT,57,128852.91,2025-08-21,false
9e34aa6d-046e-54f2-c222-963461caf27b,Meyers-Faulkner,Retail,US,319,25999.68,2022-06-06,false
24359d3b-1cdd-6518-3fe6-d9cf4eac8244,Davis Inc,Finance,NO,35,25082.31,2022-12-03,false
547e8766-ddfd-2110-2cc7-15fb31d0c87f,Thompson Inc,Manufacturing,FR,464,12785.84,2022-11-28,false
c267e341-6f9d-df70-d7da-3448515ceb60,Kennedy-Petersen,Retail,DE,30,55175.93,2023-04-21,false
25909afc-44e6-54cf-8dee-359583483429,White Inc,Manufacturing,IT,73,92491.04,2022-09-28,false
f6b0d99a-2be7-b45a-ffa2-6bf1274db592,"West, Guzman and Mcdonald",Education,US,298,33386.03,2022-08-07,false
04a351f9-8792-d673-4063-f05e7e19bdce,Smith and Sons,Education,NL,291,18452.90,2025-09-01,false
ba89d197-d823-7714-02c3-31382efa8b7e,Garcia-Oliver,Logistics,FI,352,346146.32,2025-05-04,false
aa4cbabc-e47c-701a-0186-0d4711ae2b4f,"Moran, Johnson and Murray",Energy,SE,136,70778.17,2023-04-03,false
9fedbf08-7ff5-abd4-6772-25bedb22fe74,Nelson-Williams,Education,US,26,66879.90,2022-01-07,false
f1514ec1-7664-2241-89a4-e30530fc7fe0,Romero-Lopez,Healthcare,NL,87,96185.75,2021-10-18,true
a6b80044-3708-c276-d983-907ee57586e6,Eaton-Long,Manufacturing,ES,49,106649.60,2025-11-15,false
e9ee86e9-4a94-cd4d-2a68-37de0f26f9a9,"Riley, Williams and Manning",Healthcare,FR,168,108430.34,2021-11-24,false
f0ac0384-16eb-a3df-2854-59a741161ea1,Arias Group,Logistics,UA,13,217857.55,2025-02-16,false
800f05e7-e4c2-bd9a-c169-16d421b4e906,Moss-Alexander,Software,US,22,58796.64,2022-03-20,false
0d43a5cb-6bb5-0425-fb08-ffc3f3b44b23,Davis LLC,Software,FI,33,107881.35,2024-11-12,false
76cf0dad-ee51-920d-6a66-aba9023bb446,Nguyen-Carey,Healthcare,PL,71,77125.50,2021-10-23,false
8d6c6a56-3a6a-3feb-456e-7b0356ae06cb,"Perry, Ross and Diaz",Healthcare,GB,117,51341.51,2024-06-03,false
9eca4e3c-053c-66c4-07bc-dc97abaadefc,White LLC,Logistics,SE,17,10698.86,2025-01-05,false
4cc6985a-1373-a02a-4f5c-bf3ac7922b59,Reed Ltd,Retail,GB,70,122166.01,2023-08-04,true
23e26a4d-319e-7615-f74a-7e466b153e9e,"Grant, Haynes and Austin",Energy,FR,244,12389.86,2021-05-22,false
07d37bb3-062a-c610-3a8f-25369429e948,Mayo Group,Software,DE,826,10235.20,2024-04-30,false
68fc55af-1084-17a7-5492-05887330a56c,"Davis, Bailey and Humphrey",Manufacturing,FI,685,38195.51,2025-09-24,true
02b957a4-80c5-a98e-7e1d-98ddf27e07e7,"Vang, Mclean and Garcia",Manufacturing,UA,183,50038.90,2023-06-03,true
0235c1f2-88ec-f240-a927-4f0e424e2cea,Braun-Kelly,Energy,DE,166,360460.14,2026-04-09,false
e2b7bfe6-f4ce-29ed-3444-02d313b6b1fc,"Adams, Logan and Taylor",Software,FI,118,79525.48,2023-05-01,false
8c819cc9-fdf7-586b-3bfc-1839793a1258,Key-Barnes,Finance,FR,366,76451.37,2021-06-27,false
377b8750-b5a6-ebb9-efe4-30f61f506eec,Mcclure-Morgan,Finance,NO,37,67107.10,2021-07-11,false
a92ed3df-3726-2139-b063-dddca30e972d,"Baker, Hanna and Crawford",Software,NL,8,94526.60,2021-08-27,false
3c11a2c7-1e13-c76a-24ae-7f7cb11ee1a2,"Carpenter, Miller and Humphrey",Retail,NO,30,145489.83,2022-11-08,false
0c9cbd46-5050-52eb-5412-f028f137e9bf,Holt Group,Healthcare,US,42,20613.53,2021-06-20,false
a091d07b-7088-b9a6-75dd-2271d75c8883,Allen-Zuniga,Education,DE,102,148160.40,2025-12-27,false
3bae5553-a994-c514-0d78-9c34d5f9f259,"Dudley, Smith and Price",Finance,US,22,1896542.15,2022-04-06,false
3c7bee12-dea7-f544-f9c0-fad92633f336,Spence-Jones,Logistics,IT,92,43623.34,2023-03-31,false
26de4c69-9bee-f16c-c7d3-af2482a5cfbd,"Brown, Grant and Lutz",Retail,UA,89,171767.52,2024-02-15,false
99937761-4726-780c-7f28-c9323c4ad124,"Weeks, Palmer and Tucker",Education,FR,71,128294.78,2024-10-19,false
3bfed777-5b12-951b-54ea-4001cc29930b,Lyons and Sons,Healthcare,DE,223,124274.47,2025-02-17,false
8a77a18d-fdd7-64e3-317e-d1162531000e,"Nguyen, Neal and Cole",Logistics,DE,82,16632.99,2022-01-24,false
4ef207d1-49de-6ca2-589e-7b9afe8a088e,"Smith, Andrews and Nash",Energy,UA,218,93613.65,2024-02-09,false
9cd17c75-a18d-50bc-7786-e2da264bddb3,Williams Ltd,Manufacturing,FI,229,9957.90,2023-04-18,false
c0188920-b1d0-51c6-3824-277a2d2771ed,"Wheeler, Martin and Ford",Logistics,NO,23,50063.14,2024-07-13,true
4bf5209a-7044-49e7-c05e-7bb0d7584727,"Allison, Smith and Hale",Finance,FI,100,22335.40,2022-05-27,false
d03e0f50-5945-bda5-752e-192ea710b1cf,"Keller, Stone and Huynh",Energy,FI,53,86834.96,2025-12-21,false
a2528527-1839-f190-cd40-a89c35a2c8e7,Carlson-Moore,Software,SE,88,28108.73,2022-06-02,false
965515b1-d625-24a0-5744-8444379f77dd,Gonzalez-Wright,Finance,SE,145,125080.87,2023-01-22,false
1d04cc7f-1cbb-b61e-c141-e4b1bd822372,Williams PLC,Manufacturing,ES,20,109075.85,2022-05-07,false
aa4d5c69-24c8-108b-4d93-092dbe5d0aa6,"Greer, Deleon and Jones",Healthcare,PL,18,78573.97,2024-03-20,false
9c943878-928e-ed22-a32f-7cac2d734a95,"Ellis, Hernandez and Wilson",Software,PL,138,123176.54,2025-07-06,false
3a890a62-5b21-d4a3-b17e-172173e71e3c,Burton LLC,Retail,PL,170,19389.27,2023-12-12,false
4cd715c3-f558-4bc8-e8df-e00acb3a68c4,Smith-Brown,Finance,NO,111,42241.66,2022-06-23,false
e9cadc55-b4e4-233d-6c26-8dcf4487fa10,"Collins, Miller and Page",Retail,SE,25,345772.53,2023-01-10,false
c574ef15-28c0-af04-d91e-1f633eb95a0b,"Guzman, Hill and Sosa",Education,SE,29,255177.43,2022-12-14,false
b5222f96-df10-a144-7810-bf5cbc154adc,"Brandt, Mcdaniel and Campbell",Manufacturing,NL,51,18103.79,2024-10-30,false
d6fb7d5f-0646-f8a9-002d-96b103f4ecbe,Bradshaw LLC,Logistics,US,71,245311.01,2026-01-16,false
b178764e-bfb0-211c-81e9-42cc91268a66,"Gonzalez, Gilmore and Turner",Education,GB,102,36568.02,2022-08-30,false
382a1b77-76b4-33da-b1f5-07c53ea67739,Yoder Ltd,Healthcare,FI,56,91186.38,2021-09-29,false
177f8368-73c9-92e0-4435-13f25997213d,Abbott-Gilbert,Education,SE,118,32002.64,2025-01-24,false
725fee51-76e0-1c2b-1792-e5288613ece9,"Gonzales, Williams and Diaz",Software,IT,419,162299.08,2021-05-21,false
35a6f8ec-e6d4-b2ca-a63c-d342cf75a203,"Wright, Abbott and Wilson",Finance,SE,156,52389.67,2022-09-12,false
f89859c8-ed55-f2e2-e0b4-2fd05af42864,Richardson-Garcia,Logistics,IT,179,14963.85,2022-02-14,false
e5c2d968-1e7d-c1a8-2e15-69f906057919,"Hicks, Boyle and Howard",Retail,UA,98,44345.29,2024-04-25,false
f2e11b50-083c-f348-2d22-d45d8d1b6c3a,"Foster, Christian and Marquez",Software,UA,15,27289.74,2025-04-04,false
97b59a2f-8d22-a072-2d89-821f92eabf8e,Smith Inc,Healthcare,GB,277,44976.21,2022-12-23,true
3c0c0abb-8020-10b5-d3d2-4615e4c7d097,Estes and Sons,Finance,FR,81,12822.05,2022-08-23,false
b195fd31-e1c9-3697-c47f-0383c74677ef,"Kelly, Hill and Horn",Energy,UA,190,142941.81,2026-05-01,false
f74312fc-b031-a758-65e9-f3f876c47980,Gomez LLC,Manufacturing,GB,78,390546.11,2023-07-03,false
23a991d0-100e-52a7-ea20-884be827f103,"Clark, Simpson and Hayden",Manufacturing,GB,155,112445.50,2023-01-10,true
8304f07a-fd48-2de8-f72c-9aebb65d21fb,Grant-Campbell,Logistics,FI,519,1016308.47,2025-03-29,false
2db6031f-48f7-916d-e2de-6a5de2910634,Palmer Ltd,Retail,NL,41,68029.21,2026-05-10,false
9a9a1988-6fd4-a123-4979-2e8737b2a828,Thompson-Thomas,Education,US,167,24837.52,2025-09-12,false
8962f7dd-0ddc-c40a-618e-94ea6a028d20,"Sullivan, Wyatt and Reed",Logistics,IT,55,115891.89,2025-07-27,false
0eebb469-c5ad-2791-f330-84d8ad8e3e93,Williams Inc,Healthcare,NL,33,194494.02,2024-08-14,false
0c0878c0-a150-2eba-5168-f950bb0b02e4,"Smith, Sutton and Rodriguez",Retail,PL,26,83389.29,2024-01-28,false
3523f5df-1b76-8e98-c136-f16624632d97,"Edwards, Cole and Hudson",Manufacturing,ES,51,249422.49,2025-09-01,false
a5c0c89d-fbad-6315-4c30-c70fa9806785,Rice Group,Energy,FI,31,19411.31,2023-07-06,false
87d67971-1264-86a5-1631-7f4e668917fa,Vance-Pitts,Energy,NO,13,23552.43,2024-11-05,false
442cf4a6-8d08-565e-0f69-396f37995945,Hughes Ltd,Retail,FI,64,32106.90,2024-11-15,true
564ef18a-c6e5-7c5d-c209-d5cdd15e6ae7,Fields PLC,Healthcare,ES,316,79169.27,2025-11-26,false
a6b77f4e-13bd-a066-7bc3-a5fd85fef8b3,"Watkins, Pugh and Stone",Retail,NL,331,9093.78,2025-06-26,false
5589ca86-620d-da8b-5377-112d447f4117,Lopez Group,Manufacturing,NL,527,147646.20,2021-11-19,false
24262f9e-ba1e-ba46-78cc-b47d90f3fb4c,"Clark, Bond and Taylor",Energy,DE,75,22509.08,2026-02-10,false
c16ebc90-5801-8377-bf72-3925bd3fac2e,"Pierce, Anderson and Marsh",Education,NL,161,67678.89,2024-02-12,false
67c3b921-d719-ee5d-e54e-d0cd31817f62,Rosario-Strong,Logistics,PL,65,471740.97,2022-09-04,false
7e9c4f1c-2fd8-c8ed-1234-8c83edcc4e60,Torres LLC,Software,DE,203,319649.84,2022-04-20,false
b7f6e747-c482-e143-6573-0f9fd84e6fe8,Green-Ramirez,Logistics,DE,84,122933.15,2024-03-26,false
680fd72d-f608-84bc-4ce2-36dcf4a21a46,"Miller, Solomon and Werner",Retail,ES,206,117203.61,2021-12-23,false
c5b3adfe-6544-31f9-44a1-51b12f5017aa,Wood Group,Healthcare,GB,312,34961.20,2023-06-04,false
3c6294eb-d901-e92d-9134-7ae03b6d9afc,Solis-Delgado,Logistics,PL,69,15608.66,2024-06-04,false
2f0ac883-ab62-589d-befb-406606eba61c,"Hawkins, Shepard and Moore",Education,FI,29,696854.87,2021-07-23,false
c1cca232-bab0-bd52-1eb0-9e2e908330d3,"Conway, Mckinney and Ramirez",Manufacturing,NL,75,57304.97,2022-01-20,false
af3833ce-5639-973f-3f07-8e3e7612ae3c,Black-Frye,Manufacturing,US,13,22116.27,2022-05-25,false
70b33213-0fc1-a8a3-5838-aa41161527ce,Daniels-Perkins,Manufacturing,NL,233,9963.31,2025-03-11,true
e49bf759-e211-5997-8ddf-6cee3b43313b,"Jones, Smith and Koch",Energy,FI,42,43589.56,2025-02-02,false
e4783044-0e49-4c04-c366-0beb92531aa3,Bentley-Morris,Finance,GB,100,24804.31,2024-04-22,false
97733803-51a1-2c5c-5813-71f61e89b8dd,Wright-Harper,Energy,DE,8,15035.95,2025-12-25,false
de6b4a06-86b8-cbb6-6f62-216e73934f75,Ford-Gomez,Finance,NL,115,237318.54,2022-04-28,false
6f4a7113-b0b6-3227-8feb-0cb02b958167,"Henry, Brewer and Eaton",Energy,PL,71,50245.30,2025-11-16,false
f3b89568-25a2-b480-9e7f-8746affe5bce,Wood and Sons,Software,ES,68,46001.71,2022-03-25,false
ba6a9110-af75-21e8-09b8-19eeb2b35308,Skinner-Green,Finance,NO,348,50139.61,2023-10-01,false
f8cba8d3-32d3-3085-c178-8ae8e4f1781b,Weaver-Ramirez,Retail,FR,14,33420.87,2025-04-01,false
3aeb00d6-12cd-6fe7-0b1d-3103937eb5c1,Cook-Thompson,Software,PL,25,45455.35,2026-02-26,true
ae2793b0-3bcc-b7f7-9c3b-b8868c720ac0,"Perez, Koch and Lopez",Manufacturing,SE,229,17215.71,2025-09-20,false
f7079445-5028-1a0f-e6a4-e0c1225a41e5,"Huber, Stokes and Soto",Energy,FI,30,85315.85,2023-04-28,false
c5681f6c-c427-d549-4f39-84a61dc550f0,Jimenez Group,Manufacturing,FR,402,20937.34,2022-06-28,false
058ee0a1-6128-7b05-06e0-8898f091bf50,Smith Group,Software,IT,20,264725.02,2021-12-06,false
9095f06c-1a56-981f-2806-21628f37e1f0,Reynolds and Sons,Energy,UA,614,15256.39,2023-07-12,false
c9375b67-ace6-23f0-1cf9-8c16272e5d9f,Simpson-Ramos,Software,DE,34,36649.65,2026-04-17,false
c84ac2dc-eebe-c8e8-3209-dc9d87a21a00,Mckinney and Sons,Energy,NO,106,5161.53,2022-07-09,false
97a89bcc-4260-4694-734d-3cb65203538a,Lester-Kennedy,Healthcare,IT,18,455601.96,2022-04-16,false
8450403d-1eac-ff2b-2953-22a0c8b04c9f,Davis and Sons,Logistics,DE,47,33502.56,2022-07-02,false
d1fd2edc-d2c9-30bb-9e2d-fd18892c40ae,"Holland, Walker and Kim",Education,SE,46,187510.55,2024-04-05,false
2f51c416-62f1-192e-77c6-624a3896305a,"Henry, Burke and Greene",Software,SE,93,1643667.73,2026-03-01,false
485febbd-cdae-fb94-bfa7-e57ea2218d82,"Boone, Berry and Nichols",Healthcare,IT,104,151156.00,2026-02-03,false
086419b6-bcd8-c92f-4769-5c682ee5ed5a,"Horne, White and Owens",Healthcare,UA,138,104479.48,2024-01-31,false
a64396e8-bf3a-60b5-3e82-71c7e63c0c62,"Johns, Sheppard and Roberts",Software,NL,14,90290.03,2022-08-20,false
e7513144-16bf-d5de-e8ef-b5d935a9572e,Kerr-Orr,Manufacturing,NL,108,336371.06,2022-01-29,true
5b960c94-78c4-8f6b-d488-0e2eb158ad49,Cox LLC,Finance,US,50,354386.82,2025-03-05,false
35b4e980-6d95-63f7-ed15-43d96a4b6af7,Liu Ltd,Software,DE,178,8868.75,2022-07-18,false
451cd3ff-aea6-4a30-ef5e-ee2cbe61694a,"Garrett, Sanchez and Nicholson",Retail,NO,109,34645.58,2023-11-10,true
052fe8c3-8776-a834-7ba3-b00122a3d496,Anderson-Wang,Healthcare,IT,20,50698.73,2021-11-27,false
73904cdd-d1bc-0674-56e3-405c28acc698,"King, Friedman and Faulkner",Energy,ES,277,29113.46,2025-07-18,true
50e23b2d-f96e-c9fa-2162-f5e7c885fb51,"Jones, Evans and May",Energy,IT,1388,52291.85,2023-06-27,false
1a84bbc4-c250-1b42-26fc-d050271c78cb,Davidson Group,Logistics,NL,48,45259.82,2021-11-17,false
dff5473d-d207-07eb-2c13-5646cb86b938,"Black, Smith and Frazier",Energy,ES,55,37901.35,2023-02-20,true
88c88e37-6fc5-b2bd-5047-7e8546184c5e,Jackson-Wheeler,Software,UA,273,224385.13,2024-12-23,false
a70e3d31-050c-a91a-285e-caf708938f9f,Gibson-Beard,Retail,NL,117,1804413.75,2023-12-12,false
b77b8b20-ab56-aa17-708e-8deed1b9de8a,Gallagher-Martin,Software,GB,117,129120.12,2025-10-05,false
27a551ed-4666-267d-39c1-29b8487bbcc7,"Jackson, Stevens and Newton",Software,PL,47,46810.04,2024-11-20,false
45c96b17-5221-283c-6518-f9e3d7669545,"Garrett, Martin and Kemp",Finance,NL,65,104116.23,2023-05-06,false
395521ce-58a9-a5a9-a2de-458699230814,Ortega LLC,Retail,PL,21,166683.89,2022-02-04,false
